subject,palette,user_answer,time,ref,left,right,true_answer,correct,incorrect,baseline,luminance_left,luminance_right,luminance_total,luminance_diff,lab_left,lab_right,lab_total,lab_diff,ucs_left,ucs_right,ucs_total,ucs_diff,name_left,name_right,name_total,name_diff,sal_left,sal_right,sal_ref,create_time
5993ff51f3bc994da6457fc6,blues,a,1257,0.2,0.1,0.4,a,true,0,0.10,4.891,12.287,17.178,7.396,6.249,16.367,22.488,10.118,5.354,14.063,19.326,8.709,0.355,0.082,0.583,-0.273,0.219,0.343,0.273,Wed Aug 16 2017 01:19:54 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,4731,0.7,0.65,0.8,a,true,0,0.05,4.577,9.321,13.898,4.744,6.499,12.300,18.746,5.801,4.991,9.926,14.897,4.935,0.005,0.008,0.024,0.003,0.421,0.597,0.474,Wed Aug 16 2017 01:19:59 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1407,0.6,0.2,0.8,b,true,0,0.20,28.950,18.200,47.151,10.750,37.072,24.564,58.170,12.508,31.923,19.567,50.397,12.356,0.395,0.067,0.668,0.328,0.273,0.597,0.399,Wed Aug 16 2017 01:20:00 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,1411,0.2,0.15,0.3,a,true,0,0.05,2.562,5.365,7.927,2.803,3.451,7.111,10.332,3.660,2.878,6.192,8.909,3.314,0.107,0.015,0.176,-0.092,0.163,0.294,0.273,Wed Aug 16 2017 01:20:01 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,1222,0.4,0.3,0.6,a,true,0,0.10,6.922,16.664,23.586,9.742,9.289,21.619,30.402,12.330,7.893,18.267,25.958,10.374,0.036,0.180,0.328,0.144,0.294,0.399,0.343,Wed Aug 16 2017 01:20:03 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,2919,0.4,0.2,0.5,b,true,0,0.10,12.287,8.152,20.438,4.135,16.367,10.906,26.954,5.461,14.063,9.114,23.025,4.949,0.082,0.016,0.144,0.066,0.273,0.345,0.343,Wed Aug 16 2017 01:20:06 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,1729,0.45,0.25,0.85,a,true,0,0.20,13.765,35.679,49.444,21.914,18.278,45.627,60.461,27.349,15.591,38.035,52.445,22.444,0.143,0.294,0.633,0.151,0.241,0.577,0.295,Wed Aug 16 2017 01:20:07 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,1712,0.5,0.1,0.7,b,false,1,0.20,25.329,17.391,42.721,7.938,33.167,23.088,53.869,10.079,28.326,18.863,46.311,9.463,0.619,0.221,0.816,0.398,0.219,0.474,0.345,Wed Aug 16 2017 01:20:09 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,2463,0.5,0.45,0.6,a,false,1,0.05,4.200,8.512,12.712,4.312,5.644,10.941,16.502,5.297,4.678,9.234,13.882,4.556,0.007,0.094,0.091,0.087,0.295,0.399,0.345,Wed Aug 16 2017 01:20:11 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1809,0.2,0.1,0.25,b,true,0,0.05,4.891,2.473,7.364,2.418,6.249,3.317,9.474,2.932,5.354,2.895,8.182,2.459,0.355,0.018,0.335,0.337,0.219,0.241,0.273,Wed Aug 16 2017 01:20:13 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1229,0.2,0,0.3,b,true,0,0.10,9.730,5.365,15.095,4.365,12.713,7.111,19.589,5.602,11.012,6.192,17.009,4.820,0.683,0.015,0.776,0.668,0.347,0.294,0.273,Wed Aug 16 2017 01:20:15 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,3013,0.7,0.6,0.9,a,true,0,0.10,8.879,19.119,27.998,10.240,12.396,23.175,35.030,10.779,9.686,19.936,29.461,10.250,0.031,0.039,0.108,0.008,0.399,0.561,0.474,Wed Aug 16 2017 01:20:18 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,1577,0.3,0.2,0.35,b,false,1,0.05,5.365,3.275,8.639,2.090,7.111,4.370,11.472,2.741,6.192,3.737,9.922,2.455,0.015,0.008,0.023,0.007,0.273,0.267,0.294,Wed Aug 16 2017 01:20:19 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,9026,0.1,0.05,0.2,a,false,1,0.05,2.548,4.891,7.439,2.343,3.427,6.249,9.657,2.822,2.942,5.354,8.269,2.412,0.000,0.355,0.355,0.355,0.219,0.273,0.219,Wed Aug 16 2017 01:20:28 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,1640,0.5,0.4,0.7,a,true,0,0.10,8.152,17.391,25.543,9.239,10.906,23.088,33.269,12.182,9.114,18.863,27.758,9.749,0.016,0.221,0.338,0.205,0.343,0.474,0.345,Wed Aug 16 2017 01:20:30 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,1124,0.4,0.2,0.8,a,true,0,0.20,12.287,34.864,47.151,22.577,16.367,44.691,58.170,28.324,14.063,37.422,50.397,23.359,0.082,0.425,0.668,0.343,0.273,0.597,0.343,Wed Aug 16 2017 01:20:31 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,2369,0.6,0.4,1,a,true,0,0.20,16.664,38.818,55.482,22.154,21.619,44.078,62.295,22.459,18.267,39.720,56.828,21.453,0.180,0.341,0.610,0.161,0.343,0.512,0.399,Wed Aug 16 2017 01:20:35 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1157,0.3,0.1,0.4,b,true,0,0.10,10.256,6.922,17.178,3.334,13.206,9.289,22.488,3.917,11.441,7.893,19.326,3.548,0.467,0.036,0.583,0.431,0.219,0.343,0.294,Wed Aug 16 2017 01:20:37 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1319,0.5,0.4,0.55,b,true,0,0.05,8.152,4.162,12.314,3.990,10.906,5.232,16.086,5.674,9.114,4.517,13.606,4.597,0.016,0.029,0.086,-0.013,0.343,0.369,0.345,Wed Aug 16 2017 01:20:38 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,1658,0.8,0.7,1,a,true,0,0.10,9.321,20.617,29.939,11.296,12.300,22.776,33.334,10.476,9.926,20.772,30.426,10.846,0.008,0.242,0.281,0.234,0.474,0.512,0.597,Wed Aug 16 2017 01:20:40 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1055,0.5,0.3,0.6,b,true,0,0.10,15.074,8.512,23.586,6.562,20.025,10.941,30.402,9.084,16.936,9.234,25.958,7.702,0.089,0.094,0.328,-0.005,0.294,0.399,0.345,Wed Aug 16 2017 01:20:41 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,2024,0.55,0.15,0.75,b,true,0,0.20,27.163,17.861,45.024,9.302,35.329,24.402,56.562,10.927,30.208,19.372,48.551,10.836,0.428,0.131,0.686,0.297,0.163,0.511,0.369,Wed Aug 16 2017 01:20:43 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,2077,0.8,0.75,0.9,a,false,1,0.05,4.689,9.798,14.487,5.109,5.986,11.270,17.100,5.284,4.953,10.087,15.013,5.134,0.001,0.018,0.025,0.017,0.511,0.561,0.597,Wed Aug 16 2017 01:20:45 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1136,0.1,0,0.15,b,true,0,0.05,4.839,2.329,7.168,2.510,6.470,2.879,9.298,3.591,5.683,2.532,8.159,3.151,0.165,0.142,0.523,0.023,0.347,0.163,0.219,Wed Aug 16 2017 01:20:46 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,2198,0.5,0.3,0.9,a,true,0,0.20,15.074,36.510,51.584,21.436,20.025,45.149,61.676,25.124,16.936,38.451,54.188,21.515,0.089,0.344,0.645,0.255,0.294,0.561,0.345,Wed Aug 16 2017 01:20:48 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1973,0.4,0.3,0.45,b,true,0,0.05,6.922,3.951,10.873,2.971,9.289,5.305,14.544,3.984,7.893,4.450,12.321,3.443,0.036,0.025,0.094,0.011,0.294,0.295,0.343,Wed Aug 16 2017 01:20:50 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1795,0.45,0.05,0.65,b,true,0,0.20,23.677,17.014,40.691,6.663,31.059,22.247,51.880,8.812,26.560,18.542,44.489,8.018,0.603,0.150,0.780,0.453,0.219,0.421,0.295,Wed Aug 16 2017 01:20:52 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,4271,0.7,0.5,0.8,b,true,0,0.10,17.391,9.321,26.713,8.070,23.088,12.300,34.998,10.788,18.863,9.926,28.673,8.937,0.221,0.008,0.296,0.213,0.345,0.597,0.474,Wed Aug 16 2017 01:20:56 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1705,0.9,0.85,1,a,false,1,0.05,5.031,10.820,15.851,5.789,5.582,12.474,17.806,6.892,5.142,10.803,15.911,5.661,0.008,0.136,0.204,0.128,0.577,0.512,0.561,Wed Aug 16 2017 01:20:58 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1123,0.6,0.5,0.65,b,true,0,0.05,8.512,4.302,12.814,4.210,10.941,5.928,16.774,5.013,9.234,4.704,13.917,4.530,0.094,0.012,0.162,0.082,0.345,0.421,0.399,Wed Aug 16 2017 01:20:59 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,1414,0.6,0.5,0.8,a,true,0,0.10,8.512,18.200,26.713,9.688,10.941,24.564,34.998,13.623,9.234,19.567,28.673,10.333,0.094,0.067,0.296,-0.027,0.345,0.597,0.399,Wed Aug 16 2017 01:21:00 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,1484,0.55,0.35,0.95,a,true,0,0.20,15.961,37.664,53.625,21.703,20.878,44.655,62.014,23.777,17.710,39.146,55.649,21.436,0.181,0.290,0.633,0.109,0.267,0.483,0.369,Wed Aug 16 2017 01:21:02 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,889,0.6,0.4,0.7,b,true,0,0.10,16.664,8.879,25.543,7.785,21.619,12.396,33.269,9.223,18.267,9.686,27.758,8.581,0.180,0.031,0.338,0.149,0.343,0.474,0.399,Wed Aug 16 2017 01:21:03 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,1627,0.3,0.25,0.4,a,false,1,0.05,2.891,6.922,9.813,4.031,3.795,9.289,13.056,5.494,3.301,7.893,11.180,4.592,0.035,0.036,0.103,0.001,0.241,0.343,0.294,Wed Aug 16 2017 01:21:04 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,a,1016,0.6,0.55,0.7,a,true,0,0.05,4.350,8.879,13.229,4.529,5.790,12.396,18.122,6.606,4.739,9.686,14.411,4.947,0.019,0.031,0.095,0.012,0.369,0.474,0.399,Wed Aug 16 2017 01:21:05 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,882,0.9,0.8,0.95,b,true,0,0.05,9.798,5.316,15.114,4.482,11.270,6.032,16.755,5.238,10.087,5.365,15.393,4.722,0.018,0.042,0.112,-0.024,0.597,0.483,0.561,Wed Aug 16 2017 01:21:06 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,blues,b,899,0.8,0.7,0.85,b,true,0,0.05,9.321,4.766,14.087,4.555,12.300,5.935,18.173,6.365,9.926,4.974,14.883,4.952,0.008,0.002,0.015,0.006,0.474,0.577,0.597,Wed Aug 16 2017 01:21:07 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,9248,0.9,0.8,0.95,b,true,0,0.05,10.615,10.963,21.578,-0.348,15.456,19.885,28.484,-4.429,12.398,12.778,23.209,-0.380,0.619,0.011,0.661,0.608,0.610,0.565,0.744,Wed Aug 16 2017 01:21:18 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,1635,0.4,0.3,0.45,b,true,0,0.05,21.703,0.512,21.191,21.191,67.817,26.680,91.357,41.137,33.604,12.833,43.421,20.771,0.517,0.434,0.857,0.083,0.386,0.134,0.227,Wed Aug 16 2017 01:21:20 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,994,0.5,0.4,0.55,b,true,0,0.05,0.084,1.777,1.861,-1.693,51.957,26.172,75.557,25.785,23.913,9.733,33.066,14.180,0.923,0.218,0.951,0.705,0.227,0.290,0.344,Wed Aug 16 2017 01:21:21 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,5989,0.4,0.35,0.5,a,true,0,0.05,6.920,0.084,7.004,-6.836,30.847,51.957,79.586,21.110,15.056,23.913,37.330,8.857,0.124,0.923,0.996,0.799,0.270,0.344,0.227,Wed Aug 16 2017 01:21:27 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,7428,0.2,0.1,0.25,b,true,0,0.05,13.298,12.621,25.919,0.677,26.565,39.993,65.829,-13.428,13.996,14.242,27.751,-0.246,0.001,0.018,0.025,-0.017,0.661,0.542,0.680,Wed Aug 16 2017 01:21:34 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,1985,0.9,0.85,1,a,true,0,0.05,6.154,22.532,28.686,16.378,9.222,42.103,51.142,32.881,6.688,26.330,32.865,19.642,0.000,0.178,0.179,0.178,0.775,0.323,0.744,Wed Aug 16 2017 01:21:36 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,1740,0.2,0,0.3,b,true,0,0.10,29.015,26.969,55.983,2.046,40.295,80.373,82.101,-40.078,28.948,31.497,56.542,-2.549,0.086,0.189,0.285,-0.103,0.455,0.386,0.680,Wed Aug 16 2017 01:21:38 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,1628,0.6,0.5,0.8,a,true,0,0.10,4.687,36.817,32.131,32.130,49.247,106.018,131.137,56.771,18.131,55.485,62.408,37.354,0.962,1.000,1.000,0.038,0.344,0.610,0.591,Wed Aug 16 2017 01:21:40 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,1868,0.5,0.3,0.9,a,true,0,0.20,21.787,42.745,20.958,20.958,112.444,141.264,140.594,28.820,52.678,72.347,75.570,19.669,0.999,1.000,1.000,0.001,0.386,0.744,0.344,Wed Aug 16 2017 01:21:41 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,7282,0.5,0.1,0.7,b,true,0,0.20,62.054,12.641,49.412,49.413,209.705,84.298,195.181,125.407,87.493,35.066,89.045,52.427,1.000,1.000,1.000,0.000,0.661,0.410,0.344,Wed Aug 16 2017 01:21:49 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,1357,0.1,0,0.15,b,true,0,0.05,15.717,5.275,20.992,10.442,46.293,8.069,53.553,38.224,16.097,5.440,21.377,10.657,0.076,0.000,0.078,0.076,0.455,0.690,0.661,Wed Aug 16 2017 01:21:50 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,995,0.2,0.15,0.3,a,true,0,0.05,8.023,26.969,34.991,18.946,28.021,80.373,108.284,52.352,8.895,31.497,39.849,22.602,0.001,0.189,0.204,0.188,0.690,0.386,0.680,Wed Aug 16 2017 01:21:51 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,811,0.3,0.25,0.4,a,true,0,0.05,14.348,21.703,36.051,7.355,40.448,67.817,107.936,27.369,17.488,33.604,50.258,16.116,0.097,0.517,0.647,0.420,0.542,0.227,0.386,Wed Aug 16 2017 01:21:52 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,3593,0.8,0.7,1,a,true,0,0.10,19.489,33.147,52.636,13.658,53.302,49.074,74.653,-4.228,30.331,35.948,58.166,5.617,0.218,0.731,0.998,0.513,0.410,0.323,0.610,Wed Aug 16 2017 01:21:56 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,4238,0.8,0.7,0.85,b,true,0,0.05,19.489,4.461,23.950,15.028,53.302,13.447,66.707,39.855,30.331,7.746,38.066,22.585,0.218,0.639,0.975,-0.421,0.410,0.775,0.610,Wed Aug 16 2017 01:22:00 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,2958,0.55,0.15,0.75,b,true,0,0.20,58.556,25.497,33.058,33.059,225.535,96.089,184.925,129.446,91.509,45.292,83.172,46.217,1.000,1.000,1.000,0.000,0.690,0.887,0.290,Wed Aug 16 2017 01:22:03 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,2069,0.8,0.6,0.9,b,true,0,0.10,36.817,10.615,47.432,26.202,106.018,15.456,119.202,90.562,55.485,12.398,66.838,43.087,1.000,0.619,1.000,0.381,0.591,0.744,0.610,Wed Aug 16 2017 01:22:05 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,1360,0.3,0.2,0.5,a,true,0,0.10,26.969,21.787,48.756,-5.182,80.373,112.444,187.106,32.071,31.497,52.678,78.364,21.181,0.189,0.999,1.000,0.810,0.680,0.344,0.386,Wed Aug 16 2017 01:22:06 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,4791,0.7,0.6,0.9,a,true,0,0.10,17.328,30.104,47.432,12.776,52.768,66.933,119.202,14.165,25.222,41.887,66.838,16.665,0.551,0.957,1.000,0.406,0.591,0.744,0.410,Wed Aug 16 2017 01:22:11 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,1135,0.6,0.5,0.65,b,true,0,0.05,4.687,4.805,0.118,-0.118,49.247,23.417,64.805,25.830,18.131,9.725,24.469,8.406,0.962,0.009,1.000,0.953,0.344,0.757,0.591,Wed Aug 16 2017 01:22:12 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,1147,0.1,0.05,0.2,a,false,1,0.05,7.647,13.298,20.945,5.651,22.524,26.565,24.839,4.041,7.898,13.996,21.261,6.098,0.007,0.001,0.012,-0.006,0.576,0.680,0.661,Wed Aug 16 2017 01:22:13 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,2159,0.4,0.2,0.8,a,true,0,0.20,48.672,32.046,16.625,-16.626,147.498,143.020,162.845,-4.478,63.326,71.409,78.347,8.083,0.701,1.000,1.000,0.299,0.680,0.610,0.227,Wed Aug 16 2017 01:22:16 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,4009,0.45,0.25,0.85,a,true,0,0.20,35.539,35.995,0.457,0.456,130.407,150.939,150.661,20.532,58.748,73.612,76.244,14.864,0.905,1.000,1.000,0.095,0.542,0.775,0.134,Wed Aug 16 2017 01:22:20 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,3033,0.3,0.2,0.35,b,false,1,0.05,26.969,14.783,41.752,12.186,80.373,37.534,117.714,42.839,31.497,19.414,50.417,12.083,0.189,0.203,0.499,-0.014,0.680,0.270,0.386,Wed Aug 16 2017 01:22:23 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,1003,0.2,0.1,0.4,a,true,0,0.10,13.298,48.672,61.970,35.374,26.565,147.498,172.357,120.933,13.996,63.326,74.339,49.330,0.001,0.701,0.709,0.700,0.661,0.227,0.680,Wed Aug 16 2017 01:22:24 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,8188,0.3,0.1,0.4,b,true,0,0.10,40.267,21.703,61.970,18.564,105.948,67.817,172.357,38.131,44.270,33.604,74.339,10.666,0.205,0.517,0.709,-0.312,0.661,0.227,0.386,Wed Aug 16 2017 01:22:33 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,1662,0.5,0.3,0.6,b,true,0,0.10,21.787,4.687,26.474,17.100,112.444,49.247,142.560,63.197,52.678,18.131,66.336,34.547,0.999,0.962,1.000,0.037,0.386,0.591,0.344,Wed Aug 16 2017 01:22:34 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,3775,0.4,0.3,0.6,a,true,0,0.10,21.703,4.771,26.474,-16.932,67.817,94.490,142.560,26.673,33.604,40.187,66.336,6.583,0.517,0.998,1.000,0.481,0.386,0.591,0.227,Wed Aug 16 2017 01:22:38 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,7934,0.6,0.4,1,a,true,0,0.20,4.771,69.964,65.194,65.193,94.490,118.192,127.579,23.702,40.187,80.353,86.131,40.166,0.998,1.000,1.000,0.002,0.227,0.323,0.591,Wed Aug 16 2017 01:22:46 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,3476,0.7,0.65,0.8,a,true,0,0.05,12.523,19.489,32.012,6.966,30.219,53.302,83.433,23.083,16.000,30.331,46.257,14.331,0.528,0.218,0.991,-0.310,0.757,0.610,0.410,Wed Aug 16 2017 01:22:49 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,1074,0.5,0.45,0.6,a,true,0,0.05,0.597,4.687,5.283,4.090,26.106,49.247,72.762,23.141,11.264,18.131,28.628,6.867,0.251,0.962,0.975,0.711,0.134,0.591,0.344,Wed Aug 16 2017 01:22:51 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,10392,0.6,0.2,0.8,b,true,0,0.20,53.443,36.817,16.625,16.626,207.130,106.018,162.845,101.112,90.187,55.485,78.347,34.702,1.000,1.000,1.000,0.000,0.680,0.610,0.591,Wed Aug 16 2017 01:23:01 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,1776,0.6,0.4,0.7,b,true,0,0.10,4.771,17.328,12.557,-12.557,94.490,52.768,110.046,41.722,40.187,25.222,50.432,14.965,0.998,0.551,1.000,0.447,0.227,0.410,0.591,Wed Aug 16 2017 01:23:03 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,1490,0.55,0.35,0.95,a,true,0,0.20,8.781,55.485,46.704,46.704,100.532,125.672,132.686,25.140,46.014,74.349,80.562,28.335,1.000,1.000,1.000,0.000,0.270,0.565,0.290,Wed Aug 16 2017 01:23:04 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,2866,0.6,0.55,0.7,a,true,0,0.05,2.910,17.328,14.418,14.418,24.029,52.768,68.395,28.739,8.775,25.222,29.567,16.447,0.867,0.551,0.976,-0.316,0.290,0.410,0.591,Wed Aug 16 2017 01:23:07 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,a,1904,0.5,0.4,0.7,a,true,0,0.10,0.084,12.641,12.557,12.557,51.957,84.298,110.046,32.341,23.913,35.066,50.432,11.153,0.923,1.000,1.000,0.077,0.227,0.410,0.344,Wed Aug 16 2017 01:23:09 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,3658,0.8,0.75,0.9,a,false,1,0.05,8.410,10.615,19.025,2.205,24.054,15.456,37.897,-8.598,13.868,12.398,25.550,-1.470,0.065,0.619,0.948,0.554,0.887,0.744,0.610,Wed Aug 16 2017 01:23:13 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,3905,0.4,0.2,0.5,b,true,0,0.10,48.672,0.084,48.756,48.588,147.498,51.957,187.106,95.541,63.326,23.913,78.364,39.413,0.701,0.923,1.000,-0.222,0.680,0.344,0.227,Wed Aug 16 2017 01:23:17 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,3614,0.7,0.6,0.75,b,true,0,0.05,17.328,11.079,28.407,6.249,52.768,29.274,81.964,23.494,25.222,16.476,41.645,8.746,0.551,0.160,1.000,0.391,0.591,0.887,0.410,Wed Aug 16 2017 01:23:20 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,2455,0.4,0,0.6,b,true,0,0.20,77.686,4.771,82.457,72.915,142.651,94.490,192.058,48.161,83.286,40.187,103.223,43.099,0.740,0.998,1.000,-0.258,0.455,0.591,0.227,Wed Aug 16 2017 01:23:23 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,4281,0.7,0.5,0.8,b,true,0,0.10,12.641,19.489,32.131,-6.848,84.298,53.302,131.137,30.996,35.066,30.331,62.408,4.735,1.000,0.218,1.000,0.782,0.344,0.610,0.410,Wed Aug 16 2017 01:23:27 GMT-0700 (PDT)
5993ff51f3bc994da6457fc6,jet,b,4302,0.45,0.05,0.65,b,true,0,0.20,69.104,0.478,69.582,68.626,176.400,84.407,198.098,91.993,84.219,33.830,98.527,50.389,0.922,1.000,1.000,-0.078,0.576,0.757,0.134,Wed Aug 16 2017 01:23:31 GMT-0700 (PDT)
5993ff80f3bc994da6457fd7,blues,a,23786,0.4,0.3,0.6,a,true,0,0.10,6.922,16.664,23.586,9.742,9.289,21.619,30.402,12.330,7.893,18.267,25.958,10.374,0.036,0.180,0.328,0.144,0.294,0.399,0.343,Wed Aug 16 2017 01:17:28 GMT-0700 (PDT)
5993ff80f3bc994da6457fd7,blues,a,3593,0.6,0.55,0.7,a,true,0,0.05,4.350,8.879,13.229,4.529,5.790,12.396,18.122,6.606,4.739,9.686,14.411,4.947,0.019,0.031,0.095,0.012,0.369,0.474,0.399,Wed Aug 16 2017 01:17:31 GMT-0700 (PDT)
5993ff80f3bc994da6457fd7,blues,a,3257,0.55,0.35,0.95,a,true,0,0.20,15.961,37.664,53.625,21.703,20.878,44.655,62.014,23.777,17.710,39.146,55.649,21.436,0.181,0.290,0.633,0.109,0.267,0.483,0.369,Wed Aug 16 2017 01:17:34 GMT-0700 (PDT)
5993ff80f3bc994da6457fd7,blues,b,1796,0.8,0.6,0.9,b,true,0,0.10,18.200,9.798,27.998,8.402,24.564,11.270,35.030,13.294,19.567,10.087,29.461,9.480,0.067,0.018,0.108,0.049,0.399,0.561,0.597,Wed Aug 16 2017 01:17:36 GMT-0700 (PDT)
5993ff80f3bc994da6457fd7,blues,a,2524,0.5,0.45,0.6,a,true,0,0.05,4.200,8.512,12.712,4.312,5.644,10.941,16.502,5.297,4.678,9.234,13.882,4.556,0.007,0.094,0.091,0.087,0.295,0.399,0.345,Wed Aug 16 2017 01:17:39 GMT-0700 (PDT)
5993ff80f3bc994da6457fd7,blues,a,2548,0.4,0.2,0.8,a,true,0,0.20,12.287,34.864,47.151,22.577,16.367,44.691,58.170,28.324,14.063,37.422,50.397,23.359,0.082,0.425,0.668,0.343,0.273,0.597,0.343,Wed Aug 16 2017 01:17:41 GMT-0700 (PDT)
5993ff80f3bc994da6457fd7,blues,a,2263,0.7,0.65,0.8,a,true,0,0.05,4.577,9.321,13.898,4.744,6.499,12.300,18.746,5.801,4.991,9.926,14.897,4.935,0.005,0.008,0.024,0.003,0.421,0.597,0.474,Wed Aug 16 2017 01:17:44 GMT-0700 (PDT)
5993ff80f3bc994da6457fd7,blues,b,2256,0.1,0,0.15,b,true,0,0.05,4.839,2.329,7.168,2.510,6.470,2.879,9.298,3.591,5.683,2.532,8.159,3.151,0.165,0.142,0.523,0.023,0.347,0.163,0.219,Wed Aug 16 2017 01:17:46 GMT-0700 (PDT)
5993ff80f3bc994da6457fd7,blues,b,2862,0.6,0.4,1,a,false,1,0.20,16.664,38.818,55.482,22.154,21.619,44.078,62.295,22.459,18.267,39.720,56.828,21.453,0.180,0.341,0.610,0.161,0.343,0.512,0.399,Wed Aug 16 2017 01:17:49 GMT-0700 (PDT)
5993ff80f3bc994da6457fd7,blues,b,2248,0.6,0.4,0.7,b,true,0,0.10,16.664,8.879,25.543,7.785,21.619,12.396,33.269,9.223,18.267,9.686,27.758,8.581,0.180,0.031,0.338,0.149,0.343,0.474,0.399,Wed Aug 16 2017 01:17:51 GMT-0700 (PDT)
